País;Código_ISO;Año;Indicador;ID_Indicador;Nivel_Educación;Tipo_Recurso;Valor_Porcentaje;Calificador;Magnitud;Dimension_ISDE;Dimension_Nombre
Austria;AUT;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Austria;AUT;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;97,72045135;UIS_EST;;D1;Infraestructura Digital
Azerbaiyán;AZE;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;98,37202291;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;66,77720832;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;57,56986634;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;97,13244228;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;61,67921829;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;98,40409515;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;67,75067751;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;58,52355512;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;97,40165129;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;62,6428299;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;98,82847702;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;72,81465906;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;64,61874696;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,34871297;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;68,28253174;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,13277512;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;76,31578947;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;68,80310755;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,90750182;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;72,16937256;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,1646778;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;79,62410501;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;72,53760311;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,02959728;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;75,71581268;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2023;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,9401556;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2023;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;87,73189707;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2023;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;80,60281964;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,73262032;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2023;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;83,79827881;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2024;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,85136742;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2024;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;88,61474435;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2024;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;81,7433414;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2024;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,83050847;;;D1;Infraestructura Digital
Azerbaiyán;AZE;2024;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;81,7433414;;;D1;Infraestructura Digital
Bielorrusia;BLR;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;92,01505017;;;D1;Infraestructura Digital
Bielorrusia;BLR;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;90,7487401;;;D1;Infraestructura Digital
Bielorrusia;BLR;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;91,33462282;;;D1;Infraestructura Digital
Bielorrusia;BLR;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,36521371;;;D1;Infraestructura Digital
Bielorrusia;BLR;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,47988904;;;D1;Infraestructura Digital
Bielorrusia;BLR;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,42824471;;;D1;Infraestructura Digital
Bielorrusia;BLR;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,52483801;;;D1;Infraestructura Digital
Bielorrusia;BLR;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,61335677;;;D1;Infraestructura Digital
Bielorrusia;BLR;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,57364341;;;D1;Infraestructura Digital
Bielorrusia;BLR;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,91360691;;;D1;Infraestructura Digital
Bielorrusia;BLR;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,75550122;;;D1;Infraestructura Digital
Bielorrusia;BLR;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,82618772;;;D1;Infraestructura Digital
Bielorrusia;BLR;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,95669121;;;D1;Infraestructura Digital
Bielorrusia;BLR;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,92930364;;;D1;Infraestructura Digital
Bielorrusia;BLR;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,94161152;;;D1;Infraestructura Digital
Bielorrusia;BLR;2023;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2023;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,95612111;;;D1;Infraestructura Digital
Bielorrusia;BLR;2023;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,96398992;;;D1;Infraestructura Digital
Bielorrusia;BLR;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2023;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,96044304;;;D1;Infraestructura Digital
Bielorrusia;BLR;2024;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2024;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,95592772;;;D1;Infraestructura Digital
Bielorrusia;BLR;2024;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,96380746;;;D1;Infraestructura Digital
Bielorrusia;BLR;2024;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bielorrusia;BLR;2024;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,96025437;;;D1;Infraestructura Digital
